,id,customer_id,country_id,tbl_loan_id,lender_id,loan_type,loan_risk,total_amount,total_amount_to_repay,duration,interest_rate,interest_rate_bin,daily_loan_margin,margin_category,disbursement_date,month_disbursement,due_date,month_due,new_versus_repeat,target
17331,ID_258888299051267278,258888,Kenya,299051,267278,Type_1,Low Risk,16252.0,16252.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-14,11,2022-11-21,11,Repeat Loan,0
17332,ID_257733249241267278,257733,Kenya,249241,267278,Type_1,Low Risk,919.0,921.0,7,11.347738224778485,Low,0.2857142857142857,Small,2022-09-01,9,2022-09-08,9,Repeat Loan,0
17333,ID_260863268530267278,260863,Kenya,268530,267278,Type_1,Low Risk,1920.0,1920.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-27,9,2022-10-04,10,Repeat Loan,0
17334,ID_265607298168267278,265607,Kenya,298168,267278,Type_1,Low Risk,4124.0,4124.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-12,11,2022-11-19,11,Repeat Loan,0
17335,ID_271552274385267278,271552,Kenya,274385,267278,Type_1,Low Risk,4351.0,4430.0,7,94.6744590734478,Medium,11.285714285714286,Moderate,2022-10-04,10,2022-10-11,10,Repeat Loan,0
17336,ID_257604284343267278,257604,Kenya,284343,267278,Type_1,Low Risk,3505.0,3530.0,7,37.19176686366415,Low,3.5714285714285716,Small,2022-10-18,10,2022-10-25,10,Repeat Loan,0
17337,ID_253920242909267278,253920,Kenya,242909,267278,Type_1,Low Risk,4234.0,4234.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-23,8,2022-08-30,8,Repeat Loan,0
17338,ID_271760285975267278,271760,Kenya,285975,267278,Type_1,Low Risk,1556.0,1556.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-21,10,2022-10-28,10,Repeat Loan,0
17339,ID_259241227722267278,259241,Kenya,227722,267278,Type_1,Low Risk,5599.0,5599.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-29,7,2022-08-05,8,Repeat Loan,0
17340,ID_255301219146267278,255301,Kenya,219146,267278,Type_1,Low Risk,959.0,973.0,7,76.12095933263817,Medium,2.0,Small,2022-07-18,7,2022-07-25,7,Repeat Loan,0
17341,ID_266370234265267278,266370,Kenya,234265,267278,Type_1,Low Risk,8459.0,8465.0,7,3.698512151047911,Low,0.8571428571428571,Small,2022-08-10,8,2022-08-17,8,Repeat Loan,0
17342,ID_265582214969267278,265582,Kenya,214969,267278,Type_1,Low Risk,14052.0,14222.0,7,63.08202187792281,Medium,24.285714285714285,Large,2022-07-13,7,2022-07-20,7,Repeat Loan,0
17343,ID_266162229035267278,266162,Kenya,229035,267278,Type_1,Low Risk,10312.0,10627.0,7,159.28044996121022,High,45.0,Large,2022-08-01,8,2022-08-08,8,Repeat Loan,0
17344,ID_263262297807267278,263262,Kenya,297807,267278,Type_1,Low Risk,6399.0,6438.0,7,31.779519121291273,Low,5.571428571428571,Moderate,2022-11-12,11,2022-11-19,11,Repeat Loan,0
17345,ID_251985274746267278,251985,Kenya,274746,267278,Type_1,Low Risk,27533.0,28368.0,7,158.13491342856105,High,119.28571428571429,Large,2022-10-05,10,2022-10-12,10,Repeat Loan,0
17346,ID_253282263726267278,253282,Kenya,263726,267278,Type_1,Low Risk,6922.0,6966.0,7,33.14483840343418,Low,6.285714285714286,Moderate,2022-09-20,9,2022-09-27,9,Repeat Loan,0
17347,ID_246730239134267278,246730,Kenya,239134,267278,Type_1,Low Risk,30143.0,30143.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-18,8,2022-08-25,8,Repeat Loan,0
17348,ID_259693289480267278,259693,Kenya,289480,267278,Type_1,Low Risk,14054.0,14054.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-27,10,2022-11-03,11,Repeat Loan,0
17349,ID_248987233549267278,248987,Kenya,233549,267278,Type_1,Low Risk,2000.0,2000.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-08,8,2022-08-15,8,Repeat Loan,0
17350,ID_254257227366267278,254257,Kenya,227366,267278,Type_1,Low Risk,62198.0,62198.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-29,7,2022-08-05,8,Repeat Loan,0
17351,ID_260273221024267278,260273,Kenya,221024,267278,Type_1,Low Risk,2749.0,2749.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-21,7,2022-07-28,7,Repeat Loan,0
17352,ID_250860247909267278,250860,Kenya,247909,267278,Type_1,Low Risk,1755.0,1755.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-30,8,2022-09-06,9,Repeat Loan,0
17353,ID_259830277756267278,259830,Kenya,277756,267278,Type_1,Low Risk,10449.0,10769.0,7,159.68718811096073,High,45.714285714285715,Large,2022-10-08,10,2022-10-15,10,Repeat Loan,0
17354,ID_244279137959251804,244279,Kenya,137959,251804,Type_5,High Risk,9000.0,9550.0,14,159.3253968253968,High,39.285714285714285,Large,2022-04-06,4,2022-04-20,4,Repeat Loan,0
17355,ID_255247233822267278,255247,Kenya,233822,267278,Type_1,Low Risk,20317.0,20451.0,7,34.39062291255036,Low,19.142857142857142,Moderate,2022-08-08,8,2022-08-15,8,Repeat Loan,0
17356,ID_243643245083267278,243643,Kenya,245083,267278,Type_1,Low Risk,2350.0,2350.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-26,8,2022-09-02,9,Repeat Loan,0
17357,ID_263144218697267278,263144,Kenya,218697,267278,Type_1,Low Risk,1500.0,1544.0,7,152.95238095238093,High,6.285714285714286,Moderate,2022-07-18,7,2022-07-25,7,Repeat Loan,0
17358,ID_239441222740267278,239441,Kenya,222740,267278,Type_1,Low Risk,2349.0,2366.0,7,37.73642279389406,Low,2.4285714285714284,Small,2022-07-23,7,2022-07-30,7,Repeat Loan,0
17359,ID_258802278198267278,258802,Kenya,278198,267278,Type_1,Low Risk,3629.0,3793.0,7,235.64145967011768,High,23.428571428571427,Moderate,2022-10-10,10,2022-10-17,10,Repeat Loan,0
17360,ID_269876236171267278,269876,Kenya,236171,267278,Type_1,Low Risk,1510.0,1612.0,7,352.2232734153264,High,14.571428571428571,Moderate,2022-08-13,8,2022-08-20,8,Repeat Loan,0
17361,ID_260336301927267278,260336,Kenya,301927,267278,Type_1,Low Risk,30072.0,30802.0,7,126.57716717972104,Medium,104.28571428571429,Large,2022-11-21,11,2022-11-28,11,Repeat Loan,0
17362,ID_263277220302267278,263277,Kenya,220302,267278,Type_1,Low Risk,7483.0,7712.0,7,159.57121857161945,High,32.714285714285715,Large,2022-07-20,7,2022-07-27,7,Repeat Loan,0
17363,ID_250357302750267278,250357,Kenya,302750,267278,Type_1,Low Risk,1675.0,1699.0,7,74.71215351812366,Medium,3.4285714285714284,Small,2022-11-22,11,2022-11-29,11,Repeat Loan,0
17364,ID_252426207629267278,252426,Kenya,207629,267278,Type_5,High Risk,13000.0,13750.0,14,150.4120879120879,High,53.57142857142857,Large,2022-07-05,7,2022-07-19,7,Repeat Loan,0
17365,ID_244073264305267278,244073,Kenya,264305,267278,Type_1,Low Risk,1937.0,1993.0,7,150.74858027878162,High,8.0,Moderate,2022-09-21,9,2022-09-28,9,Repeat Loan,0
17366,ID_261784289310267278,261784,Kenya,289310,267278,Type_1,Low Risk,7877.0,8041.0,7,108.56199785995393,Medium,23.428571428571427,Moderate,2022-10-27,10,2022-11-03,11,Repeat Loan,0
17367,ID_260729240879267278,260729,Kenya,240879,267278,Type_1,Low Risk,6349.0,6436.0,7,71.4510721598452,Medium,12.428571428571429,Moderate,2022-08-20,8,2022-08-27,8,Repeat Loan,0
17368,ID_252437288254267278,252437,Kenya,288254,267278,Type_1,Low Risk,3579.0,3694.0,7,167.54480501337164,High,16.428571428571427,Moderate,2022-10-25,10,2022-11-01,11,Repeat Loan,0
17369,ID_250773288927267278,250773,Kenya,288927,267278,Type_1,Low Risk,3934.0,4018.0,7,111.33706151499744,Medium,12.0,Moderate,2022-10-27,10,2022-11-03,11,Repeat Loan,0
17370,ID_268953256122267278,268953,Kenya,256122,267278,Type_1,Low Risk,1642.0,1738.0,7,304.8547068035497,High,13.714285714285714,Moderate,2022-09-10,9,2022-09-17,9,Repeat Loan,0
17371,ID_256361255187267278,256361,Kenya,255187,267278,Type_1,Low Risk,4699.0,4699.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-09,9,2022-09-16,9,Repeat Loan,0
17372,ID_261026218855267278,261026,Kenya,218855,267278,Type_1,Low Risk,25053.0,25053.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-18,7,2022-07-25,7,Repeat Loan,0
17373,ID_264617303670267278,264617,Kenya,303670,267278,Type_1,Low Risk,2940.0,2940.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-24,11,2022-12-01,12,Repeat Loan,0
17374,ID_261746220970267278,261746,Kenya,220970,267278,Type_1,Low Risk,6198.0,6198.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-21,7,2022-07-28,7,Repeat Loan,0
17375,ID_247817240586267278,247817,Kenya,240586,267278,Type_1,Low Risk,8654.0,8879.0,7,135.56901845554492,Medium,32.142857142857146,Large,2022-08-20,8,2022-08-27,8,Repeat Loan,0
17376,ID_258857256199267278,258857,Kenya,256199,267278,Type_1,Low Risk,58477.0,59179.0,7,62.59603897991639,Medium,100.28571428571429,Large,2022-09-10,9,2022-09-17,9,Repeat Loan,0
17377,ID_244417276071267278,244417,Kenya,276071,267278,Type_1,Low Risk,2608.0,2608.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-06,10,2022-10-13,10,Repeat Loan,0
17378,ID_255429277713267278,255429,Kenya,277713,267278,Type_1,Low Risk,2103.0,2103.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-08,10,2022-10-15,10,Repeat Loan,0
17379,ID_262542280076267278,262542,Kenya,280076,267278,Type_1,Low Risk,5263.0,5263.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-12,10,2022-10-19,10,Repeat Loan,0
17380,ID_263150270050267278,263150,Kenya,270050,267278,Type_1,Low Risk,950.0,957.0,7,38.421052631578945,Low,1.0,Small,2022-09-28,9,2022-10-05,10,Repeat Loan,0
17381,ID_245797231064267278,245797,Kenya,231064,267278,Type_1,Low Risk,5085.0,5160.0,7,76.90686894226717,Medium,10.714285714285714,Moderate,2022-08-03,8,2022-08-10,8,Repeat Loan,0
17382,ID_257777305826267278,257777,Kenya,305826,267278,Type_5,High Risk,16900.0,17845.0,14,145.78402366863907,High,67.5,Large,2022-11-29,11,2022-12-13,12,Repeat Loan,0
17383,ID_257305285856267278,257305,Kenya,285856,267278,Type_1,Low Risk,5287.0,5431.0,7,142.01950876813748,High,20.571428571428573,Moderate,2022-10-21,10,2022-10-28,10,Repeat Loan,0
17384,ID_260435229466267278,260435,Kenya,229466,267278,Type_1,Low Risk,1350.0,1350.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-01,8,2022-08-08,8,Repeat Loan,0
17385,ID_269332289799267278,269332,Kenya,289799,267278,Type_1,Low Risk,2966.0,3077.0,7,195.14015990752335,High,15.857142857142858,Moderate,2022-10-28,10,2022-11-04,11,Repeat Loan,0
17386,ID_258819233572267278,258819,Kenya,233572,267278,Type_1,Low Risk,6499.0,6538.0,7,31.29052821313169,Low,5.571428571428571,Moderate,2022-08-08,8,2022-08-15,8,Repeat Loan,0
17387,ID_263343295466267278,263343,Kenya,295466,267278,Type_1,Low Risk,344.0,344.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-08,11,2022-11-15,11,Repeat Loan,0
17388,ID_273311367994251804,273311,Kenya,367994,251804,Type_7,High Risk,5000.0,5176.0,7,183.54285714285714,High,25.142857142857142,Large,2024-07-23,7,2024-07-30,7,Repeat Loan,0
17389,ID_248732305325267278,248732,Kenya,305325,267278,Type_1,Low Risk,2885.0,2906.0,7,37.95493934142114,Low,3.0,Small,2022-11-28,11,2022-12-05,12,Repeat Loan,0
17390,ID_253271291955267278,253271,Kenya,291955,267278,Type_1,Low Risk,12927.0,12970.0,7,17.34464962592138,Low,6.142857142857143,Moderate,2022-11-01,11,2022-11-08,11,Repeat Loan,0
17391,ID_266671297052267278,266671,Kenya,297052,267278,Type_1,Low Risk,2259.0,2259.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-10,11,2022-11-17,11,Repeat Loan,0
17392,ID_268220230508267278,268220,Kenya,230508,267278,Type_1,Low Risk,4885.0,7395.0,7,2679.192864453867,High,358.57142857142856,Large,2022-08-02,8,2022-08-09,8,Repeat Loan,1
17393,ID_250416230705267278,250416,Kenya,230705,267278,Type_1,Low Risk,27817.0,27984.0,7,31.304084347187484,Low,23.857142857142858,Moderate,2022-08-02,8,2022-08-09,8,Repeat Loan,0
17394,ID_247463288525267278,247463,Kenya,288525,267278,Type_1,Low Risk,499.0,499.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-26,10,2022-11-02,11,Repeat Loan,0
17395,ID_254494263487267278,254494,Kenya,263487,267278,Type_1,Low Risk,3625.0,3756.0,7,188.4334975369458,High,18.714285714285715,Moderate,2022-09-20,9,2022-09-27,9,Repeat Loan,0
17396,ID_308977373217251804,308977,Kenya,373217,251804,Type_7,High Risk,11065.0,11453.0,7,182.84164999031694,High,55.42857142857143,Large,2024-10-14,10,2024-10-21,10,Repeat Loan,0
17397,ID_259032238207267278,259032,Kenya,238207,267278,Type_1,Low Risk,480.0,484.0,7,43.45238095238095,Medium,0.5714285714285714,Small,2022-08-17,8,2022-08-24,8,Repeat Loan,0
17398,ID_308930367649267278,308930,Kenya,367649,267278,Type_7,High Risk,4479.0,5117.0,7,742.7359423340669,High,91.14285714285714,Large,2024-07-13,7,2024-07-20,7,Repeat Loan,1
17399,ID_261967302552267278,261967,Kenya,302552,267278,Type_1,Low Risk,6653.0,6693.0,7,31.349981748298294,Low,5.714285714285714,Moderate,2022-11-22,11,2022-11-29,11,Repeat Loan,0
17400,ID_247659246618267278,247659,Kenya,246618,267278,Type_1,Low Risk,25653.0,25865.0,7,43.09159051294474,Medium,30.285714285714285,Large,2022-08-29,8,2022-09-05,9,Repeat Loan,0
17401,ID_247140287205267278,247140,Kenya,287205,267278,Type_1,Low Risk,1500.0,1555.0,7,191.19047619047618,High,7.857142857142857,Moderate,2022-10-24,10,2022-10-31,10,Repeat Loan,0
17402,ID_270897298933267278,270897,Kenya,298933,267278,Type_1,Low Risk,5953.0,5989.0,7,31.5327205970579,Low,5.142857142857143,Moderate,2022-11-14,11,2022-11-21,11,Repeat Loan,0
17403,ID_265263226143267278,265263,Kenya,226143,267278,Type_1,Low Risk,690.0,690.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-27,7,2022-08-03,8,Repeat Loan,0
17404,ID_249151188302267278,249151,Kenya,188302,267278,Type_1,Low Risk,61850.0,61850.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-11,8,2022-08-18,8,Repeat Loan,0
17405,ID_239328297724267278,239328,Kenya,297724,267278,Type_1,Low Risk,25743.0,25982.0,7,48.409831243999754,Medium,34.142857142857146,Large,2022-11-12,11,2022-11-19,11,Repeat Loan,0
17406,ID_266801227497267278,266801,Kenya,227497,267278,Type_1,Low Risk,2799.0,2799.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-29,7,2022-08-05,8,Repeat Loan,0
17407,ID_252688305780267278,252688,Kenya,305780,267278,Type_1,Low Risk,5435.0,5472.0,7,35.49743724536732,Low,5.285714285714286,Moderate,2022-11-29,11,2022-12-06,12,Repeat Loan,0
17408,ID_265568235912267278,265568,Kenya,235912,267278,Type_1,Low Risk,2978.0,2978.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-12,8,2022-08-19,8,Repeat Loan,0
17409,ID_248817241154267278,248817,Kenya,241154,267278,Type_1,Low Risk,36526.0,37486.0,7,137.04523587894337,Medium,137.14285714285714,Large,2022-08-20,8,2022-08-27,8,Repeat Loan,0
17410,ID_264168256534267278,264168,Kenya,256534,267278,Type_1,Low Risk,9278.0,9278.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-10,9,2022-09-17,9,Repeat Loan,0
17411,ID_266364285964267278,266364,Kenya,285964,267278,Type_1,Low Risk,1399.0,1429.0,7,111.81456142142345,Medium,4.285714285714286,Moderate,2022-10-21,10,2022-10-28,10,Repeat Loan,0
17412,ID_244565274010267278,244565,Kenya,274010,267278,Type_1,Low Risk,2260.0,2276.0,7,36.91529709228824,Low,2.2857142857142856,Small,2022-10-04,10,2022-10-11,10,Repeat Loan,0
17413,ID_247416285176267278,247416,Kenya,285176,267278,Type_1,Low Risk,2495.0,2495.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-20,10,2022-10-27,10,Repeat Loan,0
17414,ID_265607245517267278,265607,Kenya,245517,267278,Type_1,Low Risk,4978.0,4978.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-27,8,2022-09-03,9,Repeat Loan,0
17415,ID_257200269941267278,257200,Kenya,269941,267278,Type_1,Low Risk,958.0,993.0,7,190.50104384133613,High,5.0,Moderate,2022-09-28,9,2022-10-05,10,Repeat Loan,0
17416,ID_263336260294267278,263336,Kenya,260294,267278,Type_1,Low Risk,7576.0,7668.0,7,63.32025946598281,Medium,13.142857142857142,Moderate,2022-09-16,9,2022-09-23,9,Repeat Loan,0
17417,ID_243334241703267278,243334,Kenya,241703,267278,Type_1,Low Risk,6349.0,6355.0,7,4.927660148954841,Low,0.8571428571428571,Small,2022-08-22,8,2022-08-29,8,Repeat Loan,0
17418,ID_232022217932267278,232022,Kenya,217932,267278,Type_1,Low Risk,580.0,605.0,7,224.7536945812808,High,3.5714285714285716,Small,2022-07-16,7,2022-07-23,7,Repeat Loan,0
17419,ID_260726228745267278,260726,Kenya,228745,267278,Type_1,Low Risk,40030.0,41095.0,7,138.7263124085507,Medium,152.14285714285714,Large,2022-07-30,7,2022-08-06,8,Repeat Loan,0
17420,ID_261669293225267278,261669,Kenya,293225,267278,Type_1,Low Risk,11487.0,11556.0,7,31.321120770063054,Low,9.857142857142858,Moderate,2022-11-03,11,2022-11-10,11,Repeat Loan,0
17421,ID_271204304542267278,271204,Kenya,304542,267278,Type_1,Low Risk,4164.0,4254.0,7,112.70069987649238,Medium,12.857142857142858,Moderate,2022-11-26,11,2022-12-03,12,Repeat Loan,0
17422,ID_252060248846267278,252060,Kenya,248846,267278,Type_1,Low Risk,9299.0,9299.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-31,8,2022-09-07,9,Repeat Loan,0
17423,ID_256656269379267278,256656,Kenya,269379,267278,Type_1,Low Risk,2449.0,2484.0,7,74.5202123315639,Medium,5.0,Moderate,2022-09-28,9,2022-10-05,10,Repeat Loan,0
17424,ID_241920255818267278,241920,Kenya,255818,267278,Type_1,Low Risk,1154.0,1156.0,7,9.036890319385986,Low,0.2857142857142857,Small,2022-09-09,9,2022-09-16,9,Repeat Loan,0
17425,ID_244944260268267278,244944,Kenya,260268,267278,Type_5,High Risk,12000.0,12700.0,14,152.08333333333331,High,50.0,Large,2022-09-16,9,2022-09-30,9,Repeat Loan,0
17426,ID_253423293762267278,253423,Kenya,293762,267278,Type_1,Low Risk,5644.0,5818.0,7,160.75225270831223,High,24.857142857142858,Large,2022-11-04,11,2022-11-11,11,Repeat Loan,0
17427,ID_253896302478267278,253896,Kenya,302478,267278,Type_1,Low Risk,700.0,700.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-21,11,2022-11-28,11,Repeat Loan,0
17428,ID_266202305275267278,266202,Kenya,305275,267278,Type_1,Low Risk,12243.0,12288.0,7,19.165470647950432,Low,6.428571428571429,Moderate,2022-11-28,11,2022-12-05,12,Repeat Loan,0
17429,ID_251027287245267278,251027,Kenya,287245,267278,Type_1,Low Risk,10128.0,10246.0,7,60.75095915143308,Medium,16.857142857142858,Moderate,2022-10-24,10,2022-10-31,10,Repeat Loan,0
17430,ID_245095243193267278,245095,Kenya,243193,267278,Type_1,Low Risk,5520.0,5520.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-24,8,2022-08-31,8,Repeat Loan,0
17431,ID_251542282496267278,251542,Kenya,282496,267278,Type_1,Low Risk,7247.0,7247.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-15,10,2022-10-22,10,Repeat Loan,0
17432,ID_269674280343267278,269674,Kenya,280343,267278,Type_1,Low Risk,9060.0,9060.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-12,10,2022-10-19,10,Repeat Loan,0
17433,ID_267260254051267278,267260,Kenya,254051,267278,Type_1,Low Risk,399.0,399.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-07,9,2022-09-14,9,Repeat Loan,0
17434,ID_253430243562267278,253430,Kenya,243562,267278,Type_1,Low Risk,1089.0,1089.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-24,8,2022-08-31,8,Repeat Loan,0
17435,ID_252856276451267278,252856,Kenya,276451,267278,Type_1,Low Risk,22090.0,22090.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-07,10,2022-10-14,10,Repeat Loan,0
17436,ID_258362234457267278,258362,Kenya,234457,267278,Type_1,Low Risk,1000.0,1019.0,7,99.07142857142857,Medium,2.7142857142857144,Small,2022-08-10,8,2022-08-17,8,Repeat Loan,0
17437,ID_255356225251267278,255356,Kenya,225251,267278,Type_1,Low Risk,7499.0,7499.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-26,7,2022-08-02,8,Repeat Loan,0
17438,ID_252208220130267278,252208,Kenya,220130,267278,Type_1,Low Risk,9120.0,9234.0,7,65.17857142857143,Medium,16.285714285714285,Moderate,2022-07-20,7,2022-07-27,7,Repeat Loan,0
17439,ID_251741299963267278,251741,Kenya,299963,267278,Type_1,Low Risk,1010.0,1018.0,7,41.3012729844413,Medium,1.1428571428571428,Small,2022-11-16,11,2022-11-23,11,Repeat Loan,0
17440,ID_253523273230267278,253523,Kenya,273230,267278,Type_1,Low Risk,10195.0,10507.0,7,159.57402087858193,High,44.57142857142857,Large,2022-10-03,10,2022-10-10,10,Repeat Loan,0
17441,ID_252757222024267278,252757,Kenya,222024,267278,Type_1,Low Risk,2300.0,2300.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-22,7,2022-07-29,7,Repeat Loan,0
17442,ID_264763223105267278,264763,Kenya,223105,267278,Type_1,Low Risk,8537.0,8784.0,7,150.86430495824894,High,35.285714285714285,Large,2022-07-23,7,2022-07-30,7,Repeat Loan,0
17443,ID_270464303396267278,270464,Kenya,303396,267278,Type_1,Low Risk,14803.0,14803.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-23,11,2022-11-30,11,Repeat Loan,0
17444,ID_262582304697267278,262582,Kenya,304697,267278,Type_1,Low Risk,3009.0,3016.0,7,12.130275839149219,Low,1.0,Small,2022-11-26,11,2022-12-03,12,Repeat Loan,0
17445,ID_264539257926267278,264539,Kenya,257926,267278,Type_1,Low Risk,1010.0,1010.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-12,9,2022-09-19,9,Repeat Loan,0
17446,ID_288763371007267278,288763,Kenya,371007,267278,Type_7,High Risk,16925.0,17518.0,7,182.69255117113315,High,84.71428571428571,Large,2024-09-13,9,2024-09-20,9,Repeat Loan,0
17447,ID_239479303220267278,239479,Kenya,303220,267278,Type_1,Low Risk,4800.0,4800.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-23,11,2022-11-30,11,Repeat Loan,0
17448,ID_252932266551267278,252932,Kenya,266551,267278,Type_1,Low Risk,21990.0,22122.0,7,31.299941531865134,Low,18.857142857142858,Moderate,2022-09-24,9,2022-10-01,10,Repeat Loan,0
17449,ID_252208289496267278,252208,Kenya,289496,267278,Type_1,Low Risk,2229.0,2229.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-28,10,2022-11-04,11,Repeat Loan,0
17450,ID_259540240467267278,259540,Kenya,240467,267278,Type_1,Low Risk,29943.0,30661.0,7,125.03280041602855,Medium,102.57142857142857,Large,2022-08-20,8,2022-08-27,8,Repeat Loan,0
17451,ID_273579357505267278,273579,Kenya,357505,267278,Type_4,High Risk,50000.0,56403.0,60,77.90316666666668,Medium,106.71666666666667,Large,2023-08-02,8,2023-10-01,10,Repeat Loan,1
17452,ID_265953259449267278,265953,Kenya,259449,267278,Type_1,Low Risk,2099.0,2099.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-15,9,2022-09-22,9,Repeat Loan,0
17453,ID_247385225818267278,247385,Kenya,225818,267278,Type_1,Low Risk,5678.0,5712.0,7,31.223267750213857,Low,4.857142857142857,Moderate,2022-07-27,7,2022-08-03,8,Repeat Loan,0
17454,ID_263810301366267278,263810,Kenya,301366,267278,Type_1,Low Risk,17619.0,17832.0,7,63.03665685582934,Medium,30.428571428571427,Large,2022-11-19,11,2022-11-26,11,Repeat Loan,0
17455,ID_270356300445267278,270356,Kenya,300445,267278,Type_1,Low Risk,22875.0,22959.0,7,19.147540983606557,Low,12.0,Moderate,2022-11-17,11,2022-11-24,11,Repeat Loan,0
17456,ID_251024261475267278,251024,Kenya,261475,267278,Type_1,Low Risk,1259.0,1286.0,7,111.82344264155223,Medium,3.857142857142857,Small,2022-09-17,9,2022-09-24,9,Repeat Loan,0
17457,ID_249091274509267278,249091,Kenya,274509,267278,Type_1,Low Risk,9418.0,9632.0,7,118.48132754907017,Medium,30.571428571428573,Large,2022-10-04,10,2022-10-11,10,Repeat Loan,0
17458,ID_190905304336267278,190905,Kenya,304336,267278,Type_1,Low Risk,7074.0,7074.0,7,0.0,Negative/Zero,0.0,Zero,2022-11-26,11,2022-12-03,12,Repeat Loan,0
17459,ID_242324219274267278,242324,Kenya,219274,267278,Type_1,Low Risk,1499.0,1532.0,7,114.79081292290098,Medium,4.714285714285714,Moderate,2022-07-19,7,2022-07-26,7,Repeat Loan,0
17460,ID_242464220652267278,242464,Kenya,220652,267278,Type_1,Low Risk,5499.0,5514.0,7,14.223365287195072,Low,2.142857142857143,Small,2022-07-20,7,2022-07-27,7,Repeat Loan,0
17461,ID_253271228612267278,253271,Kenya,228612,267278,Type_1,Low Risk,12769.0,12881.0,7,45.73576630902967,Medium,16.0,Moderate,2022-07-30,7,2022-08-06,8,Repeat Loan,0
17462,ID_260726256674267278,260726,Kenya,256674,267278,Type_1,Low Risk,2310.0,2395.0,7,191.86765615337043,High,12.142857142857142,Moderate,2022-09-10,9,2022-09-17,9,Repeat Loan,0
17463,ID_260964217491267278,260964,Kenya,217491,267278,Type_1,Low Risk,1919.0,1989.0,7,190.20323084940074,High,10.0,Moderate,2022-07-16,7,2022-07-23,7,Repeat Loan,0
17464,ID_254381225517267278,254381,Kenya,225517,267278,Type_1,Low Risk,5519.0,5519.0,7,0.0,Negative/Zero,0.0,Zero,2022-07-27,7,2022-08-03,8,Repeat Loan,0
17465,ID_268943245693267278,268943,Kenya,245693,267278,Type_1,Low Risk,4438.0,4598.0,7,187.98686667095862,High,22.857142857142858,Moderate,2022-08-27,8,2022-09-03,9,Repeat Loan,0
17466,ID_203047298902267278,203047,Kenya,298902,267278,Type_1,Low Risk,1670.0,1682.0,7,37.46792130025663,Low,1.7142857142857142,Small,2022-11-14,11,2022-11-21,11,Repeat Loan,0
17467,ID_251137235908267278,251137,Kenya,235908,267278,Type_1,Low Risk,7089.0,7089.0,7,0.0,Negative/Zero,0.0,Zero,2022-08-12,8,2022-08-19,8,Repeat Loan,0
17468,ID_247412252659267278,247412,Kenya,252659,267278,Type_1,Low Risk,3380.0,3380.0,7,0.0,Negative/Zero,0.0,Zero,2022-09-05,9,2022-09-12,9,Repeat Loan,0
17469,ID_248585289624267278,248585,Kenya,289624,267278,Type_1,Low Risk,5683.0,5683.0,7,0.0,Negative/Zero,0.0,Zero,2022-10-28,10,2022-11-04,11,Repeat Loan,0
