,id,loan_type,total_amount,total_amount_to_repay,interest_rate,duration,lender_portion_to_be_repaid,daily_loan_cost,new_versus_repeat,due_month,daily_payment_ratio,risk_score,target
19772,ID_263681280366267278,Type_1,8470.0,8641.0,105.27070332265136,7,81.0,24.428571428571427,Repeat Loan,10,1234.4285714285713,1604.3106656279194,0
19773,ID_252537253982267278,Type_1,1649.0,1649.0,0.0,7,495.0,0.0,Repeat Loan,9,235.57142857142858,0.0,0
19774,ID_260968224524267278,Type_1,8269.0,8361.0,58.01357911649362,7,2508.0,13.142857142857142,Repeat Loan,8,1194.4285714285713,27.628818352301387,0
19775,ID_248765216939267278,Type_1,1544.0,1555.0,37.14840858623242,7,467.0,1.5714285714285714,Repeat Loan,7,222.14285714285714,17.67077863309618,0
19776,ID_266370255822267278,Type_1,13137.0,13475.0,134.15761371915744,7,4043.0,48.285714285714285,Repeat Loan,9,1925.0,63.87667732114224,0
19777,ID_241528300874267278,Type_1,4215.0,4367.0,188.03592611421792,7,1310.0,21.714285714285715,Repeat Loan,11,623.8571428571429,89.5477523817655,0
19778,ID_260734302921267278,Type_1,4319.0,4473.0,185.92266728409354,7,311.0,22.0,Repeat Loan,11,639.0,382.00830995027576,0
19779,ID_254356243429267278,Type_1,8468.0,8568.0,61.57635467980296,7,2570.0,14.285714285714286,Repeat Loan,8,1224.0,29.326637403921723,0
19780,ID_255499252229267278,Type_1,1557.0,1557.0,0.0,7,120.0,0.0,Repeat Loan,9,222.42857142857142,0.0,0
19781,ID_258289295407267278,Type_1,435.0,435.0,0.0,7,131.0,0.0,Repeat Loan,11,62.142857142857146,0.0,0
19782,ID_254881233588267278,Type_1,27391.0,27391.0,0.0,7,8217.0,0.0,Repeat Loan,8,3913.0,0.0,0
19783,ID_263847299930267278,Type_1,24512.0,25258.0,158.69195262961583,7,2443.0,106.57142857142857,Repeat Loan,11,3608.285714285714,234.3863715290823,0
19784,ID_263740264774267278,Type_1,23232.0,23940.0,158.90643447461628,7,7182.0,101.14285714285714,Repeat Loan,9,3420.0,75.66973070219822,0
19785,ID_258074240121267278,Type_1,4700.0,4700.0,0.0,7,1410.0,0.0,Repeat Loan,8,671.4285714285714,0.0,0
19786,ID_263710264653267278,Type_1,4226.0,4235.0,11.104725846798729,7,1271.0,1.2857142857142858,Repeat Loan,9,605.0,5.285884451072566,0
19787,ID_255130268440267278,Type_1,758.0,758.0,0.0,7,227.0,0.0,Repeat Loan,10,108.28571428571429,0.0,0
19788,ID_268265243966267278,Type_1,2995.0,3060.0,113.16479847364656,7,918.0,9.285714285714286,Repeat Loan,9,437.14285714285717,53.88799927316502,0
19789,ID_250626228009267278,Type_1,16258.0,16554.0,94.93348329613553,7,4966.0,42.285714285714285,Repeat Loan,8,2364.8571428571427,45.20824125436476,0
19790,ID_250629223703267278,Type_1,14805.0,15169.0,128.1999324552516,7,4551.0,52.0,Repeat Loan,8,2167.0,61.04356265228087,0
19791,ID_245537212293267278,Type_5,12000.0,12520.0,225.95238095238096,7,1669.0,74.28571428571429,Repeat Loan,7,1788.5714285714287,242.14018741109388,0
19792,ID_260007258051267278,Type_1,25584.0,25609.0,5.095260430626284,7,7683.0,3.5714285714285716,Repeat Loan,9,3658.4285714285716,2.4262197498727898,0
19793,ID_269198246748267278,Type_1,3990.0,3990.0,0.0,7,1197.0,0.0,Repeat Loan,9,570.0,0.0,0
19794,ID_262416221290267278,Type_1,5249.0,5249.0,0.0,7,1575.0,0.0,Repeat Loan,7,749.8571428571429,0.0,0
19795,ID_249299270798267278,Type_1,15375.0,15375.0,0.0,7,344.0,0.0,Repeat Loan,10,2196.4285714285716,0.0,0
19796,ID_250307288957267278,Type_1,5982.0,6372.0,339.9484166786072,7,1912.0,55.714285714285715,Repeat Loan,11,910.2857142857143,161.84633226808765,0
19797,ID_250801225771267278,Type_1,9300.0,9585.0,159.79262672811058,7,2876.0,40.714285714285715,Repeat Loan,8,1369.2857142857142,76.07849827085931,0
19798,ID_256752292479267278,Type_1,7444.0,7475.0,21.714516005219927,7,1556.0,4.428571428571429,Repeat Loan,11,1067.857142857143,14.902314280115586,0
19799,ID_257109229130267278,Type_1,6856.0,7065.0,158.95357559593265,7,2120.0,29.857142857142858,Repeat Loan,8,1009.2857142857143,75.67432692623075,0
19800,ID_260690246741267278,Type_1,19925.0,20402.0,124.82882236960029,7,6121.0,68.14285714285714,Repeat Loan,9,2914.5714285714284,59.43841188378615,0
19801,ID_269908258322267278,Type_1,7374.0,7374.0,0.0,7,0.0,0.0,Repeat Loan,9,1053.4285714285713,0.0,0
19802,ID_247726217208267278,Type_1,405.0,405.0,0.0,7,122.0,0.0,Repeat Loan,7,57.857142857142854,0.0,0
19803,ID_251606289506267278,Type_1,1000.0,1000.0,0.0,7,300.0,0.0,Repeat Loan,11,142.85714285714286,0.0,0
19804,ID_263390218529267278,Type_1,1900.0,1970.0,192.10526315789474,7,591.0,10.0,Repeat Loan,7,281.42857142857144,91.47869674185463,0
19805,ID_268402241931267278,Type_1,2253.0,2285.0,74.05998351404476,7,0.0,4.571428571428571,Repeat Loan,8,326.42857142857144,0.0,0
19806,ID_262275214195267278,Type_1,27243.0,27243.0,0.0,7,13622.0,0.0,Repeat Loan,7,3891.8571428571427,0.0,0
19807,ID_259862305590267278,Type_1,5622.0,5662.0,37.099151293388225,7,1699.0,5.714285714285714,Repeat Loan,12,808.8571428571429,17.662103306412522,0
19808,ID_254609271832267278,Type_1,2249.0,2331.0,190.11624213936352,7,286.0,11.714285714285714,Repeat Loan,10,333.0,221.35912109233584,0
19809,ID_241475281771267278,Type_1,7228.0,7228.0,0.0,7,320.0,0.0,Repeat Loan,10,1032.5714285714287,0.0,0
19810,ID_256799230817267278,Type_1,4275.0,4398.0,150.02506265664158,7,1319.0,17.571428571428573,Repeat Loan,8,628.2857142857143,71.46217107807968,0
19811,ID_248492232703267278,Type_1,6150.0,6249.0,83.93728222996516,7,1875.0,14.142857142857142,Repeat Loan,8,892.7142857142857,39.96373917371827,0
19812,ID_251377294389267278,Type_1,2929.0,2943.0,24.923181973369747,7,1.0,2.0,Repeat Loan,11,420.42857142857144,10478.417792518167,0
19813,ID_253737280160267278,Type_1,3039.0,3039.0,0.0,7,0.0,0.0,Repeat Loan,10,434.14285714285717,0.0,0
19814,ID_268362242358267278,Type_1,5264.0,5264.0,0.0,7,695.0,0.0,Repeat Loan,8,752.0,0.0,0
19815,ID_260647215493267278,Type_1,4560.0,4560.0,0.0,7,1368.0,0.0,Repeat Loan,7,651.4285714285714,0.0,0
19816,ID_254218297840267278,Type_1,9282.0,9509.0,127.52023886477669,7,2853.0,32.42857142857143,Repeat Loan,11,1358.4285714285713,60.71753799835569,0
19817,ID_252671267978267278,Type_1,2160.0,2160.0,0.0,7,0.0,0.0,Repeat Loan,10,308.57142857142856,0.0,0
19818,ID_256077223901267278,Type_1,33687.0,34510.0,127.38911576742194,7,10353.0,117.57142857142857,Repeat Loan,8,4930.0,60.66148369877235,0
19819,ID_244475371850267278,Type_7,22250.0,23029.0,182.5585874799358,7,4606.0,111.28571428571429,Repeat Loan,10,3289.8571428571427,130.3933289211414,0
19820,ID_253055233313267278,Type_1,1550.0,1572.0,74.00921658986175,7,472.0,3.142857142857143,Repeat Loan,8,224.57142857142858,35.21261757846933,0
19821,ID_260969230437267278,Type_1,699.0,699.0,0.0,7,210.0,0.0,Repeat Loan,8,99.85714285714286,0.0,0
19822,ID_260545287460267278,Type_1,1606.0,1666.0,194.80519480519482,7,500.0,8.571428571428571,Repeat Loan,10,238.0,92.72727272727273,0
19823,ID_270904306005267278,Type_5,7000.0,7450.0,167.60204081632654,14,993.0,32.142857142857146,Repeat Loan,12,532.1428571428571,89.81694749544185,0
19824,ID_262962301018267278,Type_1,34633.0,34633.0,0.0,7,0.0,0.0,Repeat Loan,11,4947.571428571428,0.0,0
19825,ID_251741262056267278,Type_1,1964.0,1978.0,37.16904276985743,7,593.0,2.0,Repeat Loan,9,282.57142857142856,17.711483160389786,0
19826,ID_260107274654267278,Type_1,379.0,388.0,123.82208820203545,7,116.0,1.2857142857142858,Repeat Loan,10,55.42857142857143,59.16621948570167,0
19827,ID_248287278035267278,Type_1,1885.0,1955.0,193.6339522546419,7,0.0,10.0,Repeat Loan,10,279.2857142857143,0.0,0
19828,ID_252021247877267278,Type_1,20854.0,20980.0,31.504747290687636,7,0.0,18.0,Repeat Loan,9,2997.1428571428573,0.0,0
19829,ID_271032248947267278,Type_1,84635.0,84635.0,0.0,7,17747.0,0.0,New Loan,9,12090.714285714286,0.0,0
19830,ID_308346367996251804,Type_7,5000.0,5176.0,183.54285714285714,7,1035.0,25.142857142857142,Repeat Loan,7,739.4285714285714,131.1273745440205,0
19831,ID_250357248505267278,Type_1,1213.0,1222.0,38.6880226121776,7,14.0,1.2857142857142858,Repeat Loan,9,174.57142857142858,482.41595542939825,0
19832,ID_249597241395267278,Type_1,14928.0,15184.0,89.41969070586433,7,4555.0,36.57142857142857,Repeat Loan,8,2169.1428571428573,42.582674727233616,0
19833,ID_254631295998267278,Type_1,10809.0,10874.0,31.356145011432268,7,587.0,9.285714285714286,Repeat Loan,11,1553.4285714285713,82.9804626075236,0
19834,ID_263026266871267278,Type_1,8878.0,9124.0,144.48234801918062,7,1220.0,35.142857142857146,Repeat Loan,10,1303.4285714285713,154.36263973384123,0
19835,ID_246888295976267278,Type_1,1586.0,1596.0,32.876959106467304,7,479.0,1.4285714285714286,Repeat Loan,11,228.0,15.649157988047067,0
19836,ID_264424264810267278,Type_1,1268.0,1956.0,2829.2023433979266,7,587.0,98.28571428571429,Repeat Loan,9,279.42857142857144,1346.7801858569833,1
19837,ID_262673217636267278,Type_1,18218.0,18218.0,0.0,7,5465.0,0.0,Repeat Loan,7,2602.5714285714284,0.0,0
19838,ID_269281273052267278,Type_1,4098.0,4098.0,0.0,7,1229.0,0.0,Repeat Loan,10,585.4285714285714,0.0,0
19839,ID_260269299413267278,Type_1,703.0,730.0,200.26417394838444,7,219.0,3.857142857142857,Repeat Loan,11,104.28571428571429,95.36389235637355,0
19840,ID_268305299877267278,Type_1,3544.0,3544.0,0.0,7,28.0,0.0,Repeat Loan,11,506.2857142857143,0.0,0
19841,ID_248806268678267278,Type_1,8798.0,8905.0,63.41538661384081,7,2504.0,15.285714285714286,Repeat Loan,10,1272.142857142857,32.21782392721659,0
19842,ID_258537291740267278,Type_1,1500.0,1522.0,76.47619047619047,7,457.0,3.142857142857143,Repeat Loan,11,217.42857142857142,36.38535851977552,0
19843,ID_250153272623267278,Type_1,4299.0,4330.0,37.60010633702189,7,1299.0,4.428571428571429,Repeat Loan,10,618.5714285714286,17.904812541438996,0
19844,ID_253015238486267278,Type_1,22592.0,22775.0,42.23682213678672,7,323.0,26.142857142857142,Repeat Loan,8,3253.5714285714284,425.45051931239163,0
19845,ID_242329288326267278,Type_1,2199.0,2199.0,0.0,7,660.0,0.0,Repeat Loan,11,314.14285714285717,0.0,0
19846,ID_253376261220267278,Type_1,9770.0,10008.0,127.02149437052199,7,2198.0,34.0,Repeat Loan,9,1429.7142857142858,82.62258648512831,0
19847,ID_252622271486267278,Type_1,11394.0,11397.0,1.3729030316708042,7,1752.0,0.42857142857142855,Repeat Loan,10,1628.142857142857,1.275846041418147,0
19848,ID_263482283916267278,Type_1,2738.0,2738.0,0.0,7,90.0,0.0,Repeat Loan,10,391.14285714285717,0.0,0
19849,ID_268056287679267278,Type_1,319.0,319.0,0.0,7,96.0,0.0,Repeat Loan,10,45.57142857142857,0.0,0
19850,ID_245482226504267278,Type_1,1824.0,1891.0,191.53352130325814,7,567.0,9.571428571428571,Repeat Loan,8,270.14285714285717,91.25469609081914,0
19851,ID_247695264544267278,Type_1,9330.0,9532.0,112.89235951615373,7,0.0,28.857142857142858,Repeat Loan,9,1361.7142857142858,0.0,0
19852,ID_247726221836267278,Type_1,2858.0,2858.0,0.0,7,857.0,0.0,Repeat Loan,7,408.2857142857143,0.0,0
19853,ID_248257285990267278,Type_1,549.0,561.0,113.97345823575331,7,168.0,1.7142857142857142,Repeat Loan,10,80.14285714285714,54.3699915563415,0
19854,ID_248927232403267278,Type_1,9636.0,9636.0,0.0,7,2891.0,0.0,Repeat Loan,8,1376.5714285714287,0.0,0
19855,ID_261988229119267278,Type_1,6199.0,6273.0,62.24506256769524,7,1882.0,10.571428571428571,Repeat Loan,8,896.1428571428571,29.638931037433753,0
19856,ID_256172227595267278,Type_1,2300.0,2402.0,231.2422360248447,7,721.0,14.571428571428571,Repeat Loan,8,343.14285714285717,110.05426014100989,0
19857,ID_254031263728267278,Type_1,7042.0,7128.0,63.67914959224245,7,2138.0,12.285714285714286,Repeat Loan,9,1018.2857142857143,30.329077795904333,0
19858,ID_273523360722267278,Type_4,25000.0,26750.0,85.16666666666669,30,8917.0,58.333333333333336,Repeat Loan,12,891.6666666666666,8.516348298505978,0
19859,ID_247971290354267278,Type_1,2176.0,2208.0,76.68067226890757,7,104.0,4.571428571428571,Repeat Loan,11,315.42857142857144,232.56995105734606,0
19860,ID_255796298687267278,Type_1,17329.0,17857.0,158.87488355605385,7,5357.0,75.42857142857143,Repeat Loan,11,2551.0,75.65611871411113,0
19861,ID_267345238850267278,Type_5,15000.0,15850.0,147.7380952380952,14,3170.0,60.714285714285715,Repeat Loan,9,1132.142857142857,52.76360544217687,0
19862,ID_244183293612267278,Type_1,14326.0,14516.0,69.1549829480864,7,0.0,27.142857142857142,Repeat Loan,11,2073.714285714286,0.0,0
19863,ID_259104249706267278,Type_1,1549.0,1582.0,111.08549294475698,7,475.0,4.714285714285714,Repeat Loan,9,226.0,52.85330822213701,0
19864,ID_254517232778267278,Type_1,5670.0,5810.0,128.74779541446208,7,1743.0,20.0,Repeat Loan,8,830.0,61.3084740068867,0
19865,ID_266297234050267278,Type_1,1140.0,1140.0,0.0,7,342.0,0.0,Repeat Loan,8,162.85714285714286,0.0,0
19866,ID_247135230443267278,Type_1,630.0,635.0,41.38321995464852,7,191.0,0.7142857142857143,Repeat Loan,8,90.71428571428571,19.65470805624668,0
19867,ID_244302219437267278,Type_1,48311.0,49780.0,158.55158689088847,7,14934.0,209.85714285714286,Repeat Loan,7,7111.428571428572,75.50075566232785,0
19868,ID_254200286668267278,Type_1,4000.0,4049.0,63.87499999999999,7,4.0,7.0,Repeat Loan,10,578.4285714285714,9236.781249999998,0
19869,ID_311315371772267278,Type_7,1640.0,1698.0,184.40766550522648,7,340.0,8.285714285714286,Repeat Loan,10,242.57142857142858,131.56479665036747,0
19870,ID_190905270818267278,Type_1,8777.0,8811.0,20.198896466413842,7,2643.0,4.857142857142857,Repeat Loan,10,1258.7142857142858,9.619613900090393,0
19871,ID_255268262744267278,Type_1,7267.0,7286.0,13.63305746132222,7,2186.0,2.7142857142857144,Repeat Loan,9,1040.857142857143,6.491338169075527,0
19872,ID_245362281408267278,Type_1,8340.0,8463.0,76.90133607399794,7,2539.0,17.571428571428573,Repeat Loan,10,1209.0,36.61824155709473,0
19873,ID_262550225073267278,Type_1,2280.0,2280.0,0.0,7,684.0,0.0,Repeat Loan,8,325.7142857142857,0.0,0
19874,ID_262359300437267278,Type_1,3461.0,3486.0,37.66458909481157,7,83.0,3.5714285714285716,Repeat Loan,11,498.0,225.98753456886942,0
19875,ID_247695254001267278,Type_1,8248.0,8458.0,132.75945683802132,7,0.0,30.0,Repeat Loan,9,1208.2857142857142,0.0,0
19876,ID_261755255546267278,Type_1,7748.0,7947.0,133.92396194409616,7,0.0,28.428571428571427,Repeat Loan,9,1135.2857142857142,0.0,0
19877,ID_261520250705267278,Type_1,26693.0,26931.0,46.49158955531413,7,8079.0,34.0,Repeat Loan,9,3847.285714285714,22.13967425802636,0
19878,ID_248895224801267278,Type_1,2629.0,2629.0,0.0,7,789.0,0.0,Repeat Loan,8,375.57142857142856,0.0,0
19879,ID_265986268093267278,Type_1,3570.0,3570.0,0.0,7,182.0,0.0,Repeat Loan,10,510.0,0.0,0
19880,ID_269531225726267278,Type_1,6767.0,6767.0,0.0,7,2030.0,0.0,Repeat Loan,8,966.7142857142857,0.0,0
19881,ID_259757295421267278,Type_1,8537.0,8537.0,0.0,7,28.0,0.0,Repeat Loan,11,1219.5714285714287,0.0,0
19882,ID_258741269791267278,Type_1,1014.0,1054.0,205.69174415328263,7,316.0,5.714285714285714,Repeat Loan,10,150.57142857142858,98.01044228641949,0
19883,ID_262048264848267278,Type_1,33995.0,46611.0,1935.091294938331,7,0.0,1802.2857142857142,Repeat Loan,9,6658.714285714285,0.0,0
19884,ID_242918240429267278,Type_1,6849.0,7044.0,148.4575433327076,7,2113.0,27.857142857142858,Repeat Loan,8,1006.2857142857143,70.7007595994586,0
19885,ID_259729304535267278,Type_1,2305.0,2322.0,38.45677099473195,7,0.0,2.4285714285714284,Repeat Loan,12,331.7142857142857,0.0,0
19886,ID_265548218313267278,Type_1,12692.0,12692.0,0.0,7,3808.0,0.0,Repeat Loan,7,1813.142857142857,0.0,0
19887,ID_252472280210267278,Type_1,1756.0,1756.0,0.0,7,527.0,0.0,Repeat Loan,10,250.85714285714286,0.0,0
19888,ID_245759139048251804,Type_5,29000.0,30550.0,139.34729064039408,14,3983.0,110.71428571428571,Repeat Loan,4,2182.1428571428573,76.34338311151033,0
19889,ID_262035276047267278,Type_1,8028.0,8262.0,151.9859064702114,7,2457.0,33.42857142857143,Repeat Loan,10,1180.2857142857142,73.01049824157722,0
19890,ID_253174236439267278,Type_1,819.0,825.0,38.199895342752484,7,0.0,0.8571428571428571,Repeat Loan,8,117.85714285714286,0.0,0
19891,ID_253309224911267278,Type_1,18954.0,19418.0,127.64738690664615,7,5825.0,66.28571428571429,Repeat Loan,8,2774.0,60.7886439964011,0
19892,ID_255761223914267278,Type_1,1599.0,1659.0,195.65800053604931,7,498.0,8.571428571428571,Repeat Loan,8,237.0,93.11434965269817,0
19893,ID_267022217596267278,Type_1,5158.0,5158.0,0.0,7,1547.0,0.0,Repeat Loan,7,736.8571428571429,0.0,0
19894,ID_269475274748267278,Type_1,1978.0,2038.0,158.168424093601,7,611.0,8.571428571428571,Repeat Loan,10,291.14285714285717,75.36760540162705,0
19895,ID_250825288981267278,Type_1,1605.0,1605.0,0.0,7,482.0,0.0,Repeat Loan,11,229.28571428571428,0.0,0
19896,ID_250223245219267278,Type_1,5598.0,5735.0,127.60935027816056,7,1341.0,19.571428571428573,Repeat Loan,9,819.2857142857143,77.96310044159485,0
19897,ID_246888283837267278,Type_1,3862.0,3862.0,0.0,7,1159.0,0.0,Repeat Loan,10,551.7142857142857,0.0,0
19898,ID_245028293130267278,Type_1,31846.0,32816.0,158.82236836202796,7,6822.0,138.57142857142858,Repeat Loan,11,4688.0,109.14090631503768,0
19899,ID_251462275789267278,Type_1,489.0,489.0,0.0,7,147.0,0.0,Repeat Loan,10,69.85714285714286,0.0,0
19900,ID_271543276971267278,Type_1,3730.0,3903.0,241.8422060513213,7,1171.0,24.714285714285715,Repeat Loan,10,557.5714285714286,115.15312068053034,0
19901,ID_311145374837251804,Type_7,5000.0,5176.0,183.54285714285714,7,863.0,25.142857142857142,Repeat Loan,11,739.4285714285714,157.26168325963062,0
19902,ID_257440254826267278,Type_1,7099.0,7142.0,31.583925301350284,7,2143.0,6.142857142857143,Repeat Loan,9,1020.2857142857143,15.037157156339159,0
19903,ID_255035271898267278,Type_1,5278.0,5441.0,161.0323174362583,7,1212.0,23.285714285714285,Repeat Loan,10,777.2857142857143,103.27402630488938,0
19904,ID_254590278488267278,Type_1,4098.0,4127.0,36.89953287317855,7,0.0,4.142857142857143,Repeat Loan,10,589.5714285714286,0.0,0
19905,ID_268529281958267278,Type_1,21714.0,21714.0,0.0,7,4258.0,0.0,Repeat Loan,10,3102.0,0.0,0
19906,ID_308757369754251804,Type_7,4999.0,5174.0,182.53650730146026,7,1035.0,25.0,Repeat Loan,9,739.1428571428571,130.3580246760187,0
19907,ID_260784306268267278,Type_5,10000.0,10600.0,156.42857142857142,14,1413.0,42.857142857142854,Repeat Loan,1,757.1428571428571,83.82078946228172,0
19908,ID_246751239899267278,Type_1,6499.0,6538.0,31.29052821313169,7,592.0,5.571428571428571,Repeat Loan,8,934.0,49.367150930853036,0
19909,ID_241158116556251804,Type_4,10000.0,10700.0,85.16666666666667,30,1712.0,23.333333333333332,Repeat Loan,3,356.6666666666667,17.743055555555557,0
19910,ID_268242239913267278,Type_1,5350.0,5350.0,0.0,7,1605.0,0.0,Repeat Loan,8,764.2857142857143,0.0,0
19911,ID_259876295939267278,Type_1,4748.0,4748.0,0.0,7,1424.0,0.0,Repeat Loan,11,678.2857142857143,0.0,0
19912,ID_246997370529251804,Type_7,4599.0,5001.0,455.78231292517006,7,1000.0,57.42857142857143,Repeat Loan,9,714.4285714285714,325.62390670553935,1
19913,ID_251035226986267278,Type_1,2029.0,2038.0,23.128916426107157,7,611.0,1.2857142857142858,Repeat Loan,8,291.14285714285717,11.020980050597705,0
19914,ID_258606273327267278,Type_1,80976.0,80976.0,0.0,7,0.0,0.0,Repeat Loan,10,11568.0,0.0,0
19915,ID_260753300439267278,Type_1,450.0,470.0,231.74603174603178,7,141.0,2.857142857142857,Repeat Loan,11,67.14285714285714,110.3552532123961,0
19916,ID_270648256536267278,Type_1,3042.0,3042.0,0.0,7,913.0,0.0,Repeat Loan,9,434.57142857142856,0.0,0
19917,ID_241748215449267278,Type_1,4225.0,4233.0,9.873203719357566,7,1270.0,1.1428571428571428,Repeat Loan,7,604.7142857142857,4.701155381781843,0
19918,ID_261012286032267278,Type_1,1965.0,2021.0,148.60050890585242,7,606.0,8.0,Repeat Loan,10,288.7142857142857,70.79717786391508,0
19919,ID_263736228199267278,Type_1,879.0,879.0,0.0,7,264.0,0.0,Repeat Loan,8,125.57142857142857,0.0,0
19920,ID_240702229149267278,Type_1,10064.0,10202.0,71.49954576425164,7,3061.0,19.714285714285715,Repeat Loan,8,1457.4285714285713,34.0429535579827,0
19921,ID_251637223370267278,Type_1,16636.0,17144.0,159.2244014701336,7,5143.0,72.57142857142857,Repeat Loan,7,2449.1428571428573,75.82409207533043,0
19922,ID_308473375004251804,Type_7,7000.0,7246.0,183.24489795918367,7,1208.0,35.142857142857146,Repeat Loan,11,1035.142857142857,157.02371459463635,0
19923,ID_262351230685267278,Type_1,2630.0,2725.0,188.34872351982617,7,818.0,13.571428571428571,Repeat Loan,8,389.2857142857143,89.63504568486313,0
19924,ID_260120232427267278,Type_1,4328.0,4328.0,0.0,7,1298.0,0.0,Repeat Loan,8,618.2857142857143,0.0,0
19925,ID_240231113591251804,Type_4,45000.0,51750.0,60.83333333333334,90,10350.0,75.0,Repeat Loan,4,575.0,3.37962962962963,0
19926,ID_256342257687267278,Type_1,6000.0,6072.0,62.57142857142857,7,0.0,10.285714285714286,Repeat Loan,9,867.4285714285714,0.0,0
19927,ID_244565254446267278,Type_1,41476.0,41629.0,19.234875935136326,7,12489.0,21.857142857142858,Repeat Loan,9,5947.0,9.159244710245474,0
19928,ID_248867231514267278,Type_1,4889.0,5137.0,264.5004821318996,7,1541.0,35.42857142857143,Repeat Loan,8,733.8571428571429,125.96078397251955,0
19929,ID_153746262616267278,Type_1,1955.0,2017.0,165.36353671903544,7,0.0,8.857142857142858,Repeat Loan,9,288.14285714285717,0.0,0
19930,ID_268695269629267278,Type_1,2201.0,2233.0,75.80969689102356,7,670.0,4.571428571428571,Repeat Loan,10,319.0,36.09446762423361,0
19931,ID_240845246466267278,Type_1,7198.0,7292.0,68.09431191203905,7,2188.0,13.428571428571429,Repeat Loan,9,1041.7142857142858,32.419934869586626,0
19932,ID_252496221965267278,Type_1,5249.0,5249.0,0.0,7,1575.0,0.0,Repeat Loan,7,749.8571428571429,0.0,0
19933,ID_249751226584267278,Type_1,1991.0,1991.0,0.0,7,597.0,0.0,Repeat Loan,8,284.42857142857144,0.0,0
19934,ID_261254260265267278,Type_1,1098.0,1106.0,37.99115274525111,7,332.0,1.1428571428571428,Repeat Loan,9,158.0,18.080126908884562,0
19935,ID_262579304843267278,Type_1,5429.0,5629.0,192.09009815014605,7,2.0,28.571428571428573,Repeat Loan,12,804.1428571428571,77233.94017765515,0
19936,ID_243598232124267278,Type_1,21097.0,21740.0,158.92239248640632,7,6522.0,91.85714285714286,Repeat Loan,8,3105.714285714286,75.67732975543159,0
19937,ID_242353241524267278,Type_1,2599.0,2599.0,0.0,7,780.0,0.0,Repeat Loan,8,371.2857142857143,0.0,0
19938,ID_266667294569267278,Type_1,7722.0,7911.0,127.62237762237763,7,6.0,27.0,Repeat Loan,11,1130.142857142857,24038.586413586414,0
19939,ID_247613287051267278,Type_1,399.0,399.0,0.0,7,120.0,0.0,Repeat Loan,10,57.0,0.0,0
19940,ID_272220306021267278,Type_6,12030.0,12271.0,104.4590903693148,7,1963.0,34.42857142857143,Repeat Loan,12,1753.0,93.28414947397292,0
19941,ID_252537299400267278,Type_1,2070.0,2085.0,37.78467908902691,7,422.0,2.142857142857143,Repeat Loan,11,297.85714285714283,26.66928094130708,0
19942,ID_259514234376267278,Type_1,2675.0,2764.0,173.48464619492654,7,829.0,12.714285714285714,Repeat Loan,8,394.85714285714283,82.63166673837273,0
19943,ID_257191283389267278,Type_1,999.0,1006.0,36.53653653653654,7,302.0,1.0,Repeat Loan,10,143.71428571428572,17.386828645106792,0
19944,ID_253047255727267278,Type_1,2400.0,2400.0,0.0,7,0.0,0.0,Repeat Loan,9,342.85714285714283,0.0,0
19945,ID_240359301893267278,Type_1,13167.0,13167.0,0.0,7,3950.0,0.0,Repeat Loan,11,1881.0,0.0,0
19946,ID_248260225937267278,Type_1,58588.0,68035.0,840.7755366774278,7,20411.0,1349.5714285714287,Repeat Loan,8,9719.285714285714,400.3594954950678,0
19947,ID_258103244747267278,Type_1,18989.0,19568.0,158.99054339730517,7,5856.0,82.71428571428571,Repeat Loan,9,2795.4285714285716,75.8959541666293,0
19948,ID_242112366762267277,Type_9,11000.0,11660.0,73.0,30,11607.0,22.0,Repeat Loan,7,388.6666666666667,2.4444444444444446,0
19949,ID_124377220641267278,Type_1,1200.0,1200.0,0.0,7,360.0,0.0,Repeat Loan,7,171.42857142857142,0.0,0
19950,ID_247657360617267278,Type_4,15000.0,16050.0,85.16666666666667,30,7477.0,35.0,Repeat Loan,12,535.0,6.093910213543756,0
19951,ID_256419229925267278,Type_1,18239.0,18239.0,0.0,7,5472.0,0.0,Repeat Loan,8,2605.5714285714284,0.0,0
19952,ID_266245296996267278,Type_1,4769.0,4769.0,0.0,7,1431.0,0.0,Repeat Loan,11,681.2857142857143,0.0,0
19953,ID_261270305589267278,Type_1,1502.0,1513.0,38.18717899942933,7,454.0,1.5714285714285714,Repeat Loan,12,216.14285714285714,18.18036558405808,0
19954,ID_249943217395267278,Type_1,6750.0,6915.0,127.46031746031746,7,2075.0,23.571428571428573,Repeat Loan,7,987.8571428571429,60.68076387181378,0
19955,ID_253896299064267278,Type_1,340.0,340.0,0.0,7,102.0,0.0,Repeat Loan,11,48.57142857142857,0.0,0
19956,ID_247743121459251804,Type_5,13000.0,13750.0,150.4120879120879,14,2200.0,53.57142857142857,Repeat Loan,3,982.1428571428571,67.1482535321821,0
19957,ID_270069292626267278,Type_1,329.0,332.0,47.54667824576639,7,56.0,0.42857142857142855,Repeat Loan,11,47.42857142857143,40.26912545304704,0
19958,ID_249457270686267278,Type_1,3149.0,3149.0,0.0,7,945.0,0.0,Repeat Loan,10,449.85714285714283,0.0,0
19959,ID_253737286318267278,Type_1,1490.0,1490.0,0.0,7,447.0,0.0,Repeat Loan,10,212.85714285714286,0.0,0
19960,ID_247433215220267278,Type_1,26495.0,26495.0,0.0,7,7949.0,0.0,Repeat Loan,7,3785.0,0.0,0
